First Name,Last Name,Job Title,Company,Email,Phone,LinkedIn,Address,City,Postal Code,Department,Region,Website,Type,Groupe,SIREN,Primes 2024 (EUR),Resultat net (EUR),Produits structures,Notes
,,,Association française du cinéma d'animation,,,,,,,,,https://fr.wikipedia.org/wiki/Association_fran%C3%A7aise_du_cin%C3%A9ma_d%27animation,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Club d'essai,,,,,,,,,https://fr.wikipedia.org/wiki/Club_d%27essai,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Club de la sécurité de l'information français,,,,,,,,,https://fr.wikipedia.org/wiki/Club_de_la_s%C3%A9curit%C3%A9_de_l%27information_fran%C3%A7ais,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Confédération nationale de l'artisanat des métiers et des services,,,,,,,,,https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_nationale_de_l%27artisanat_des_m%C3%A9tiers_et_des_services,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Comité français du parfum,,,,,,,,,https://fr.wikipedia.org/wiki/Comit%C3%A9_fran%C3%A7ais_du_parfum,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédérations du commerce B to B,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9rations_du_commerce_B_to_B,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Confédération de l'artisanat et des petites entreprises du bâtiment,,,,,,,,,https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_de_l%27artisanat_et_des_petites_entreprises_du_b%C3%A2timent,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Confédération des grossistes de France,,,,,,,,,https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_des_grossistes_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Confédération générale de l'artisanat français,,,,,,,,,https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_g%C3%A9n%C3%A9rale_de_l%27artisanat_fran%C3%A7ais,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Confédération nationale de la mutualité, de la coopération et du crédit agricoles",,,,,,,,,"https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_nationale_de_la_mutualit%C3%A9,_de_la_coop%C3%A9ration_et_du_cr%C3%A9dit_agricoles",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Conseil des entreprises, employeurs et groupements de l'économie sociale",,,,,,,,,"https://fr.wikipedia.org/wiki/Conseil_des_entreprises,_employeurs_et_groupements_de_l%27%C3%A9conomie_sociale",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Conseil national des ingénieurs français,,,,,,,,,https://fr.wikipedia.org/wiki/Conseil_national_des_ing%C3%A9nieurs_fran%C3%A7ais,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Agence de développement et d'urbanisme de l'agglomération strasbourgeoise,,,,,,,,,https://fr.wikipedia.org/wiki/Agence_de_d%C3%A9veloppement_et_d%27urbanisme_de_l%27agglom%C3%A9ration_strasbourgeoise,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Domaines skiables de France,,,,,,,,,https://fr.wikipedia.org/wiki/Domaines_skiables_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Edificas,,,,,,,,,https://fr.wikipedia.org/wiki/Edificas,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération des industries des équipements pour véhicules,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_industries_des_%C3%A9quipements_pour_v%C3%A9hicules,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération bancaire française,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_bancaire_fran%C3%A7aise,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération des artistes de Paris,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_artistes_de_Paris,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération des associations et sociétés françaises d'ingénieurs diplômés,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_associations_et_soci%C3%A9t%C3%A9s_fran%C3%A7aises_d%27ing%C3%A9nieurs_dipl%C3%B4m%C3%A9s,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération des entreprises de charcuterie traiteur,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_entreprises_de_charcuterie_traiteur,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération des entreprises de sécurité fiduciaire,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_entreprises_de_s%C3%A9curit%C3%A9_fiduciaire,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération des mutuelles de France,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_mutuelles_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération des orthophonistes de France,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_orthophonistes_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération des particuliers employeurs,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_particuliers_employeurs,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération des SCOP du BTP,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_SCOP_du_BTP,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération Diversité Proximité mutualiste,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Diversit%C3%A9_Proximit%C3%A9_mutualiste,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération du e-commerce et de la vente à distance,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_du_e-commerce_et_de_la_vente_%C3%A0_distance,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération française des sociétés d'assurances,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_fran%C3%A7aise_des_soci%C3%A9t%C3%A9s_d%27assurances,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération Française du Prêt à Porter Féminin,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Fran%C3%A7aise_du_Pr%C3%AAt_%C3%A0_Porter_F%C3%A9minin,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération morbihannaise du bâtiment et des travaux publics,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_morbihannaise_du_b%C3%A2timent_et_des_travaux_publics,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération nationale d'agriculture biologique,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_nationale_d%27agriculture_biologique,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération nationale de l'aviation et de ses métiers,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_nationale_de_l%27aviation_et_de_ses_m%C3%A9tiers,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération nationale de la mutualité française,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_nationale_de_la_mutualit%C3%A9_fran%C3%A7aise,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération nationale des mutuelles des travailleurs,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_nationale_des_mutuelles_des_travailleurs,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération nationale des orthophonistes,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_nationale_des_orthophonistes,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération nationale des sapeurs-pompiers de France,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_nationale_des_sapeurs-pompiers_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fédération nationale des travaux publics,,,,,,,,,https://fr.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_nationale_des_travaux_publics,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Filiance,,,,,,,,,https://fr.wikipedia.org/wiki/Filiance,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Fonds de garantie des assurances obligatoires de dommages,,,,,,,,,https://fr.wikipedia.org/wiki/Fonds_de_garantie_des_assurances_obligatoires_de_dommages,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,France Assureurs,,,,,,,,,https://fr.wikipedia.org/wiki/France_Assureurs,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,France digitale,,,,,,,,,https://fr.wikipedia.org/wiki/France_digitale,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,France Renouvelables,,,,,,,,,https://fr.wikipedia.org/wiki/France_Renouvelables,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Gimélec,,,,,,,,,https://fr.wikipedia.org/wiki/Gim%C3%A9lec,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Groupement des entreprises mutuelles d'assurance,,,,,,,,,https://fr.wikipedia.org/wiki/Groupement_des_entreprises_mutuelles_d%27assurance,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Groupement des industriels français de l'énergie nucléaire,,,,,,,,,https://fr.wikipedia.org/wiki/Groupement_des_industriels_fran%C3%A7ais_de_l%27%C3%A9nergie_nucl%C3%A9aire,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Groupement national des transports combinés,,,,,,,,,https://fr.wikipedia.org/wiki/Groupement_national_des_transports_combin%C3%A9s,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Groupement professionnel des métiers de la sécurité électronique,,,,,,,,,https://fr.wikipedia.org/wiki/Groupement_professionnel_des_m%C3%A9tiers_de_la_s%C3%A9curit%C3%A9_%C3%A9lectronique,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Groupement professionnel national de l'informatique,,,,,,,,,https://fr.wikipedia.org/wiki/Groupement_professionnel_national_de_l%27informatique,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Ingénieurs et scientifiques de France,,,,,,,,,https://fr.wikipedia.org/wiki/Ing%C3%A9nieurs_et_scientifiques_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Institut de liaisons des entreprises de consommation,,,,,,,,,https://fr.wikipedia.org/wiki/Institut_de_liaisons_des_entreprises_de_consommation,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Institut technique et scientifique de l'abeille et de la pollinisation,,,,,,,,,https://fr.wikipedia.org/wiki/Institut_technique_et_scientifique_de_l%27abeille_et_de_la_pollinisation,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Juriconnexion,,,,,,,,,https://fr.wikipedia.org/wiki/Juriconnexion,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Maison du film,,,,,,,,,https://fr.wikipedia.org/wiki/Maison_du_film,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Office professionnel de qualification des urbanistes,,,,,,,,,https://fr.wikipedia.org/wiki/Office_professionnel_de_qualification_des_urbanistes,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Organisation professionnelle agricole en France,,,,,,,,,https://fr.wikipedia.org/wiki/Organisation_professionnelle_agricole_en_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Organisation professionnelle des transports d'Île-de-France,,,,,,,,,https://fr.wikipedia.org/wiki/Organisation_professionnelle_des_transports_d%27%C3%8Ele-de-France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Organisme pour le registre unique des intermédiaires en assurance, banque et finance",,,,,,,,,"https://fr.wikipedia.org/wiki/Organisme_pour_le_registre_unique_des_interm%C3%A9diaires_en_assurance,_banque_et_finance",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Organisme professionnel de prévention du bâtiment et des travaux publics,,,,,,,,,https://fr.wikipedia.org/wiki/Organisme_professionnel_de_pr%C3%A9vention_du_b%C3%A2timent_et_des_travaux_publics,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association nationale des moniteurs de plongée,,,,,,,,,https://fr.wikipedia.org/wiki/Association_nationale_des_moniteurs_de_plong%C3%A9e,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Technical Diving International,,,,,,,,,https://fr.wikipedia.org/wiki/Technical_Diving_International,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Qualigaz,,,,,,,,,https://fr.wikipedia.org/wiki/Qualigaz,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Qualité de la science française (association),,,,,,,,,https://fr.wikipedia.org/wiki/Qualit%C3%A9_de_la_science_fran%C3%A7aise_(association),federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Réunion des opéras de France,,,,,,,,,https://fr.wikipedia.org/wiki/R%C3%A9union_des_op%C3%A9ras_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Roam (association),,,,,,,,,https://fr.wikipedia.org/wiki/Roam_(association),federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Société de l'électricité, de l'électronique et des technologies de l'information et de la communication",,,,,,,,,"https://fr.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_de_l%27%C3%A9lectricit%C3%A9,_de_l%27%C3%A9lectronique_et_des_technologies_de_l%27information_et_de_la_communication",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Société civile des auteurs, réalisateurs et producteurs",,,,,,,,,"https://fr.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_civile_des_auteurs,_r%C3%A9alisateurs_et_producteurs",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Société des artistes français,,,,,,,,,https://fr.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_des_artistes_fran%C3%A7ais,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Société des ingénieurs civils de France,,,,,,,,,https://fr.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_des_ing%C3%A9nieurs_civils_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Société des ingénieurs et scientifiques de France,,,,,,,,,https://fr.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_des_ing%C3%A9nieurs_et_scientifiques_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Société française de génie des procédés,,,,,,,,,https://fr.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_fran%C3%A7aise_de_g%C3%A9nie_des_proc%C3%A9d%C3%A9s,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Société française des ingénieurs d'outre-mer,,,,,,,,,https://fr.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_fran%C3%A7aise_des_ing%C3%A9nieurs_d%27outre-mer,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Syndicat 10,,,,,,,,,https://fr.wikipedia.org/wiki/Syndicat_10,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Syndicat de la mesure,,,,,,,,,https://fr.wikipedia.org/wiki/Syndicat_de_la_mesure,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Syndicat des éditeurs de la presse magazine,,,,,,,,,https://fr.wikipedia.org/wiki/Syndicat_des_%C3%A9diteurs_de_la_presse_magazine,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Syndicat français des artistes-interprètes,,,,,,,,,https://fr.wikipedia.org/wiki/Syndicat_fran%C3%A7ais_des_artistes-interpr%C3%A8tes,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Syndicat national des artistes professionnels,,,,,,,,,https://fr.wikipedia.org/wiki/Syndicat_national_des_artistes_professionnels,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Syndicat national des artistes tatoueurs,,,,,,,,,https://fr.wikipedia.org/wiki/Syndicat_national_des_artistes_tatoueurs,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Syndicat national des espaces de loisirs, d'attractions et culturels",,,,,,,,,"https://fr.wikipedia.org/wiki/Syndicat_national_des_espaces_de_loisirs,_d%27attractions_et_culturels",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Syndicat national des guides de montagne,,,,,,,,,https://fr.wikipedia.org/wiki/Syndicat_national_des_guides_de_montagne,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Syndicat national des industriels de la nutrition animale,,,,,,,,,https://fr.wikipedia.org/wiki/Syndicat_national_des_industriels_de_la_nutrition_animale,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Syndicat national des personnels titulaires et contractuels de l'éducation nationale, de l'enseignement supérieur, de la recherche et de la culture",,,,,,,,,"https://fr.wikipedia.org/wiki/Syndicat_national_des_personnels_titulaires_et_contractuels_de_l%27%C3%A9ducation_nationale,_de_l%27enseignement_sup%C3%A9rieur,_de_la_recherche_et_de_la_culture",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Tech In France,,,,,,,,,https://fr.wikipedia.org/wiki/Tech_In_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Union des associations et sociétés industrielles françaises,,,,,,,,,https://fr.wikipedia.org/wiki/Union_des_associations_et_soci%C3%A9t%C3%A9s_industrielles_fran%C3%A7aises,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Union des journalistes de sport en France,,,,,,,,,https://fr.wikipedia.org/wiki/Union_des_journalistes_de_sport_en_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Union des journalistes de télévision,,,,,,,,,https://fr.wikipedia.org/wiki/Union_des_journalistes_de_t%C3%A9l%C3%A9vision,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Union des producteurs phonographiques français indépendants,,,,,,,,,https://fr.wikipedia.org/wiki/Union_des_producteurs_phonographiques_fran%C3%A7ais_ind%C3%A9pendants,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Union française de la bijouterie, joaillerie, orfèvrerie, des pierres et des perles",,,,,,,,,"https://fr.wikipedia.org/wiki/Union_fran%C3%A7aise_de_la_bijouterie,_joaillerie,_orf%C3%A8vrerie,_des_pierres_et_des_perles",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Union nationale des entreprises du paysage,,,,,,,,,https://fr.wikipedia.org/wiki/Union_nationale_des_entreprises_du_paysage,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Union nationale des groupements mutualistes solidaires,,,,,,,,,https://fr.wikipedia.org/wiki/Union_nationale_des_groupements_mutualistes_solidaires,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Urbamet,,,,,,,,,https://fr.wikipedia.org/wiki/Urbamet,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,mutuelle de santé de France,,,,,,,,,,mutuelle,,,,,unknown,Sources: wikipedia.
,,,Les mutuelles adhérentes,,,,,,,,,,mutuelle,,,,,unknown,Sources: wikipedia.
